2537.00,3.00,810.14,19.00,15392.59
2538.00,2.00,83.18,17.00,1413.99
2539.00,4.00,127.35,18.00,2292.29
2540.00,3.00,454.31,18.00,8177.65
2542.00,1.00,77.55,18.00,1395.85
2544.00,4.00,296.87,19.00,5640.58
2545.00,2.00,50.03,10.00,500.29
2547.00,4.00,236.06,17.00,4013.09
2548.00,3.00,327.33,13.00,4255.26
2549.00,2.00,169.34,11.00,1862.69
2550.00,3.00,733.54,16.00,11736.69
2553.00,1.00,347.89,16.00,5566.18
2554.00,4.00,144.81,19.00,2751.35
2555.00,1.00,333.76,16.00,5340.24
2557.00,4.00,64.70,14.00,905.85
2558.00,3.00,557.11,10.00,5571.08
2559.00,4.00,163.29,19.00,3102.50
2560.00,2.00,165.91,11.00,1825.00
2561.00,2.00,152.39,18.00,2743.09
2562.00,4.00,202.50,11.00,2227.50
2564.00,1.00,374.28,19.00,7111.27
2565.00,2.00,110.05,10.00,1100.55
2573.00,1.00,116.65,19.00,2216.26
2575.00,1.00,53.76,11.00,591.36
2576.00,2.00,50.35,11.00,553.83
2578.00,1.00,371.47,16.00,5943.59
2581.00,2.00,140.92,16.00,2254.72
2582.00,3.00,454.91,15.00,6823.61
2592.00,2.00,171.20,16.00,2739.19
2593.00,3.00,752.42,16.00,12038.74
2595.00,1.00,102.90,17.00,1749.31
2598.00,1.00,55.30,19.00,1050.72
2599.00,3.00,997.68,15.00,14965.21
2600.00,3.00,352.97,19.00,6706.36
2605.00,3.00,388.16,13.00,5046.12
2606.00,3.00,703.23,15.00,10548.43
2607.00,4.00,64.49,12.00,773.90
2608.00,1.00,331.16,15.00,4967.37
2609.00,2.00,80.56,14.00,1127.85
2611.00,4.00,100.82,17.00,1713.99
2613.00,2.00,182.34,10.00,1823.45
2614.00,4.00,125.18,19.00,2378.50
2615.00,2.00,64.15,18.00,1154.70
2616.00,4.00,140.04,10.00,1400.38
2620.00,3.00,494.23,19.00,9390.38
2624.00,4.00,210.28,10.00,2102.81
2626.00,2.00,137.11,11.00,1508.20
2630.00,3.00,775.60,13.00,10082.83
2631.00,3.00,539.74,16.00,8635.91
2632.00,3.00,642.90,13.00,8357.70
2634.00,4.00,295.24,19.00,5609.62
2635.00,2.00,140.12,19.00,2662.34
2636.00,2.00,27.89,19.00,529.96
2637.00,3.00,393.96,18.00,7091.27
2640.00,4.00,16.93,19.00,321.60
2642.00,4.00,106.48,15.00,1597.20
2645.00,1.00,124.12,11.00,1365.35
2647.00,2.00,112.62,18.00,2027.21
2648.00,3.00,280.14,17.00,4762.36
2649.00,3.00,387.63,19.00,7364.98
2650.00,2.00,126.53,19.00,2403.98
2651.00,4.00,30.95,17.00,526.09
2655.00,3.00,777.17,16.00,12434.69
2657.00,3.00,744.69,14.00,10425.70
2659.00,3.00,529.29,18.00,9527.27
2660.00,4.00,196.26,18.00,3532.69
2661.00,2.00,26.91,13.00,349.77
2662.00,2.00,131.86,18.00,2373.54
2663.00,2.00,160.02,17.00,2720.31
2664.00,3.00,550.32,13.00,7154.19
2665.00,2.00,84.35,12.00,1012.23
2673.00,2.00,178.91,13.00,2325.84
2674.00,3.00,575.03,14.00,8050.43
2675.00,3.00,565.87,15.00,8488.00
2676.00,1.00,310.04,17.00,5270.76
2677.00,1.00,387.19,12.00,4646.30
2679.00,3.00,166.21,19.00,3157.93
2681.00,1.00,471.90,18.00,8494.16
2684.00,1.00,267.09,12.00,3205.09
2685.00,2.00,36.86,12.00,442.30
2686.00,1.00,395.64,17.00,6725.88
2688.00,2.00,76.11,15.00,1141.60
2691.00,4.00,30.98,14.00,433.77
2694.00,4.00,181.97,10.00,1819.66
2696.00,2.00,142.06,11.00,1562.68
2697.00,4.00,130.18,15.00,1952.77
2700.00,2.00,69.91,11.00,768.97
2702.00,3.00,775.71,13.00,10084.25
2703.00,4.00,196.97,11.00,2166.66
2704.00,1.00,209.88,17.00,3567.97
2705.00,4.00,24.26,15.00,363.85
2707.00,1.00,299.38,19.00,5688.25
2708.00,2.00,157.17,16.00,2514.65
2709.00,4.00,165.84,19.00,3150.96
2710.00,4.00,253.83,13.00,3299.76
2712.00,3.00,430.08,11.00,4730.85
2713.00,2.00,62.67,18.00,1128.11
2714.00,4.00,139.71,18.00,2514.76
2715.00,2.00,33.03,10.00,330.28
2716.00,3.00,958.72,17.00,16298.21
2717.00,2.00,60.19,13.00,782.42
2718.00,3.00,930.08,14.00,13021.08
2720.00,2.00,197.39,10.00,1973.94
2723.00,4.00,11.55,19.00,219.47
2729.00,3.00,940.31,14.00,13164.35
2732.00,2.00,45.40,11.00,499.43
2736.00,2.00,134.09,11.00,1475.02
2737.00,3.00,923.15,18.00,16616.79
2739.00,4.00,202.93,15.00,3043.94
2742.00,2.00,49.51,10.00,495.08
2743.00,3.00,762.36,11.00,8385.94
2744.00,1.00,185.55,18.00,3339.97
2745.00,1.00,258.53,15.00,3877.89
2749.00,2.00,74.48,17.00,1266.08
2750.00,2.00,139.23,16.00,2227.63
2751.00,4.00,55.90,16.00,894.43
2754.00,2.00,96.56,15.00,1448.46
2756.00,3.00,773.54,10.00,7735.38
2759.00,2.00,180.53,14.00,2527.39
2760.00,3.00,276.80,16.00,4428.75
2761.00,2.00,130.49,15.00,1957.38
2763.00,3.00,452.38,13.00,5880.98
2764.00,1.00,370.99,10.00,3709.95
2768.00,3.00,440.22,12.00,5282.67
2769.00,1.00,96.33,14.00,1348.56
2775.00,4.00,106.92,14.00,1496.91
2776.00,4.00,17.47,10.00,174.65
2777.00,1.00,203.47,18.00,3662.49
2778.00,3.00,822.97,18.00,14813.53
2779.00,3.00,907.57,18.00,16336.24
2780.00,3.00,566.40,16.00,9062.34
2783.00,3.00,891.28,10.00,8912.84
2784.00,2.00,22.34,17.00,379.81
2785.00,2.00,190.06,13.00,2470.72
2786.00,4.00,151.87,17.00,2581.84
2787.00,2.00,81.55,18.00,1467.87
2788.00,1.00,465.90,13.00,6056.68
2789.00,2.00,24.39,17.00,414.64
2790.00,4.00,178.61,15.00,2679.20
2791.00,2.00,118.81,12.00,1425.69
2792.00,1.00,148.69,10.00,1486.94
2793.00,1.00,243.00,13.00,3158.99
2794.00,1.00,343.52,11.00,3778.71
2796.00,4.00,10.21,10.00,102.08
2797.00,3.00,943.17,11.00,10374.85
2803.00,4.00,296.04,12.00,3552.50
2804.00,4.00,101.41,12.00,1216.95
2808.00,3.00,869.11,18.00,15644.01
2809.00,1.00,165.63,12.00,1987.54
2811.00,1.00,150.39,19.00,2857.42
2813.00,1.00,96.53,10.00,965.28
2814.00,4.00,135.14,11.00,1486.51
2818.00,3.00,946.48,14.00,13250.77
2824.00,4.00,221.00,11.00,2430.98
2825.00,2.00,101.30,18.00,1823.31
2826.00,2.00,174.21,10.00,1742.11
2827.00,2.00,189.94,12.00,2279.24
2828.00,1.00,201.18,16.00,3218.81
2830.00,1.00,92.78,16.00,1484.41
2831.00,4.00,68.14,12.00,817.63
2835.00,3.00,242.46,19.00,4606.69
2836.00,3.00,510.09,10.00,5100.95
2837.00,2.00,129.03,14.00,1806.36
2841.00,1.00,305.74,17.00,5197.64
2842.00,1.00,247.78,18.00,4460.01
2843.00,1.00,80.26,12.00,963.10
2846.00,4.00,188.22,12.00,2258.60
2850.00,2.00,22.46,15.00,336.83
2851.00,4.00,97.93,10.00,979.34
2852.00,3.00,728.19,14.00,10194.68
2856.00,1.00,239.50,16.00,3832.06
2858.00,1.00,154.11,17.00,2619.82
2859.00,1.00,111.37,13.00,1447.77
2862.00,4.00,67.46,16.00,1079.33
2863.00,3.00,108.28,11.00,1191.09
2864.00,3.00,664.53,17.00,11297.05
2867.00,4.00,66.18,10.00,661.78
2869.00,4.00,113.77,10.00,1137.74
2870.00,3.00,107.61,17.00,1829.31
2873.00,1.00,473.08,17.00,8042.38
2877.00,2.00,137.68,10.00,1376.80
2882.00,1.00,255.75,14.00,3580.55
2883.00,1.00,297.33,14.00,4162.62
2884.00,3.00,899.04,18.00,16182.65
2887.00,4.00,70.91,16.00,1134.62
2888.00,2.00,90.94,18.00,1636.83
2889.00,1.00,192.47,16.00,3079.54
2891.00,2.00,47.09,10.00,470.89
2894.00,1.00,248.69,17.00,4227.74
2896.00,3.00,863.89,12.00,10366.69
2899.00,2.00,66.39,17.00,1128.55
2900.00,2.00,179.29,19.00,3406.45
2901.00,2.00,123.86,12.00,1486.36
2903.00,1.00,171.10,14.00,2395.45
2906.00,3.00,992.88,19.00,18864.78
2907.00,4.00,47.80,16.00,764.83
2908.00,1.00,408.23,17.00,6939.92
2910.00,3.00,542.99,17.00,9230.91
2911.00,4.00,265.39,19.00,5042.38
2914.00,4.00,24.30,12.00,291.56
2915.00,1.00,51.06,18.00,919.01
2917.00,3.00,712.52,19.00,13537.97
2918.00,3.00,209.14,10.00,2091.38
2920.00,2.00,93.97,12.00,1127.67
2921.00,1.00,341.53,16.00,5464.43
2922.00,4.00,216.50,12.00,2598.01
2925.00,2.00,189.27,11.00,2081.99
2926.00,2.00,66.92,10.00,669.20
2929.00,2.00,159.05,12.00,1908.65
2931.00,2.00,167.92,19.00,3190.56
2932.00,3.00,792.33,16.00,12677.21
2933.00,1.00,318.53,14.00,4459.35
2935.00,1.00,168.13,18.00,3026.32
2936.00,1.00,104.85,10.00,1048.50
2937.00,4.00,157.83,18.00,2840.93
2938.00,1.00,313.37,12.00,3760.41
2939.00,1.00,211.70,19.00,4022.35
2942.00,3.00,676.91,14.00,9476.68
2944.00,3.00,247.53,14.00,3465.40
2947.00,1.00,331.22,12.00,3974.70
2950.00,4.00,90.87,19.00,1726.58
2953.00,2.00,128.54,10.00,1285.42
2954.00,2.00,30.28,17.00,514.83
2955.00,2.00,180.88,14.00,2532.31
2956.00,1.00,288.41,11.00,3172.55
2959.00,3.00,235.28,19.00,4470.31
2960.00,1.00,67.37,19.00,1279.96
2961.00,3.00,890.99,17.00,15146.88
2962.00,1.00,191.72,18.00,3450.96
2963.00,4.00,47.40,12.00,568.85
2965.00,2.00,127.70,16.00,2043.12
2966.00,3.00,127.87,18.00,2301.72
2967.00,1.00,173.70,16.00,2779.25
2968.00,1.00,64.76,16.00,1036.16
2975.00,1.00,282.31,10.00,2823.12
2977.00,4.00,277.30,14.00,3882.21
2978.00,1.00,390.86,14.00,5472.06
2979.00,1.00,379.27,10.00,3792.67
2980.00,1.00,369.13,19.00,7013.50
2981.00,1.00,140.15,16.00,2242.45
2983.00,1.00,359.73,16.00,5755.71
2986.00,2.00,160.76,11.00,1768.36
2988.00,3.00,507.94,15.00,7619.03
2989.00,3.00,812.97,19.00,15446.45
2990.00,4.00,253.20,14.00,3544.80
2991.00,2.00,137.86,15.00,2067.89
2993.00,2.00,69.32,10.00,693.22
2994.00,2.00,76.67,14.00,1073.40
2995.00,2.00,41.02,16.00,656.40
2996.00,1.00,172.92,13.00,2247.98
2997.00,3.00,288.57,11.00,3174.24
3002.00,2.00,143.71,14.00,2011.95
3003.00,2.00,37.24,15.00,558.54
3006.00,1.00,213.68,15.00,3205.15
3008.00,1.00,165.81,18.00,2984.66
3014.00,3.00,299.11,16.00,4785.82
3019.00,4.00,142.33,18.00,2562.02
3020.00,3.00,904.68,16.00,14474.92
3024.00,4.00,129.05,15.00,1935.70
3027.00,1.00,421.80,18.00,7592.36
3028.00,1.00,152.43,11.00,1676.78
3030.00,3.00,825.49,13.00,10731.33
3031.00,3.00,418.13,17.00,7108.21
3032.00,4.00,196.24,18.00,3532.33
3033.00,3.00,321.07,14.00,4494.96
3036.00,3.00,189.07,14.00,2647.00
3037.00,1.00,172.12,15.00,2581.82
3038.00,4.00,257.98,12.00,3095.78
3039.00,3.00,411.82,12.00,4941.87
3041.00,3.00,981.76,16.00,15708.17
3044.00,1.00,367.28,14.00,5141.90
3045.00,2.00,101.18,16.00,1618.84
3048.00,2.00,25.61,18.00,461.01
3049.00,1.00,441.59,18.00,7948.59
3051.00,4.00,46.92,11.00,516.12
3052.00,1.00,129.05,13.00,1677.68
3054.00,2.00,144.77,17.00,2461.10
3055.00,3.00,821.23,18.00,14782.22
3056.00,1.00,228.94,14.00,3205.10
3057.00,3.00,402.68,12.00,4832.18
3058.00,4.00,78.00,14.00,1092.01
3059.00,3.00,532.58,18.00,9586.50
3062.00,2.00,66.28,15.00,994.22
3063.00,4.00,285.11,10.00,2851.10
3064.00,2.00,50.56,15.00,758.35
3065.00,2.00,193.82,17.00,3294.90
3066.00,2.00,22.67,11.00,249.42
3068.00,1.00,200.02,18.00,3600.28
3071.00,1.00,246.02,17.00,4182.26
3072.00,2.00,94.67,17.00,1609.43
3073.00,3.00,759.45,17.00,12910.67
3074.00,3.00,717.29,16.00,11476.62
3076.00,4.00,82.49,15.00,1237.32
3078.00,3.00,626.68,19.00,11906.83
3079.00,1.00,216.38,15.00,3245.73
3082.00,3.00,227.66,16.00,3642.56
3083.00,4.00,72.00,13.00,936.03
3084.00,1.00,97.48,16.00,1559.70
3085.00,2.00,142.95,11.00,1572.48
3086.00,1.00,347.33,13.00,4515.26
3088.00,4.00,221.61,17.00,3767.31
3090.00,4.00,266.43,17.00,4529.33
3095.00,1.00,289.54,16.00,4632.59
3096.00,4.00,272.54,18.00,4905.78
3099.00,2.00,99.34,13.00,1291.37
3100.00,3.00,626.28,10.00,6262.81
3101.00,3.00,834.61,11.00,9180.66
3104.00,2.00,28.53,19.00,542.16
3105.00,2.00,164.21,17.00,2791.58
3106.00,1.00,321.97,16.00,5151.54
3107.00,2.00,55.74,10.00,557.38
3109.00,1.00,384.04,14.00,5376.55
3110.00,2.00,158.67,19.00,3014.81
3112.00,3.00,374.69,16.00,5995.09
3113.00,2.00,195.27,15.00,2929.10
3117.00,1.00,379.00,18.00,6821.93
3119.00,4.00,59.80,19.00,1136.12
3124.00,3.00,689.45,19.00,13099.49
3126.00,4.00,10.07,10.00,100.70
3127.00,2.00,42.85,12.00,514.18
3128.00,4.00,280.75,18.00,5053.47
3129.00,3.00,880.62,14.00,12328.67
3130.00,4.00,77.75,10.00,777.47
3131.00,4.00,235.73,10.00,2357.28
3132.00,3.00,647.71,18.00,11658.86
3134.00,1.00,218.12,15.00,3271.84
3137.00,4.00,124.91,18.00,2248.41
3139.00,1.00,292.54,16.00,4680.66
3140.00,3.00,359.09,15.00,5386.37
3142.00,1.00,366.59,13.00,4765.64
3144.00,1.00,218.27,16.00,3492.36
3146.00,4.00,16.44,16.00,263.02
3147.00,2.00,74.67,13.00,970.71
3148.00,1.00,464.48,17.00,7896.18
3150.00,1.00,163.51,12.00,1962.17
3151.00,1.00,290.40,13.00,3775.19
3158.00,3.00,446.46,16.00,7143.41
3164.00,1.00,266.42,17.00,4529.20
3165.00,1.00,219.34,18.00,3948.13
3166.00,1.00,213.44,18.00,3841.83
3167.00,2.00,29.41,12.00,352.90
3169.00,2.00,98.52,12.00,1182.22
3170.00,4.00,66.49,11.00,731.39
3171.00,3.00,834.43,13.00,10847.59
3175.00,3.00,674.28,17.00,11462.82
3176.00,2.00,71.87,13.00,934.28
3177.00,2.00,62.48,10.00,624.81
3178.00,1.00,378.73,17.00,6438.44
3180.00,1.00,92.65,13.00,1204.40
3182.00,3.00,237.65,14.00,3327.08
3183.00,3.00,162.09,10.00,1620.91
3184.00,4.00,298.78,16.00,4780.52
3185.00,4.00,93.75,18.00,1687.59
3186.00,2.00,46.87,13.00,609.29
3187.00,3.00,316.90,10.00,3168.97
3189.00,2.00,113.63,10.00,1136.29
3193.00,3.00,401.51,11.00,4416.58
3194.00,1.00,143.28,16.00,2292.43
3195.00,2.00,88.00,12.00,1056.04
3196.00,4.00,101.84,12.00,1222.06
3198.00,1.00,180.31,16.00,2885.00
3202.00,1.00,233.33,16.00,3733.32
3203.00,4.00,281.72,18.00,5070.88
3204.00,1.00,219.76,19.00,4175.50
3205.00,3.00,697.67,12.00,8372.00
3207.00,1.00,107.17,10.00,1071.65
3208.00,3.00,152.68,12.00,1832.20
3209.00,4.00,98.57,14.00,1379.98
3210.00,1.00,120.95,18.00,2177.05
3211.00,1.00,128.30,19.00,2437.79
3214.00,4.00,171.76,16.00,2748.24
3215.00,1.00,220.76,14.00,3090.61
3216.00,4.00,156.90,13.00,2039.69
3219.00,1.00,182.80,12.00,2193.59
3221.00,2.00,176.83,19.00,3359.77
3222.00,4.00,65.85,16.00,1053.58
3225.00,2.00,82.98,16.00,1327.70
3227.00,1.00,211.79,18.00,3812.30
3230.00,2.00,114.53,14.00,1603.35
3234.00,4.00,181.22,12.00,2174.68
3235.00,2.00,37.45,18.00,674.01
3236.00,2.00,118.64,10.00,1186.44
3241.00,2.00,147.83,18.00,2660.96
3242.00,4.00,206.43,15.00,3096.44
3243.00,4.00,17.08,17.00,290.42
3244.00,2.00,94.11,11.00,1035.26
3245.00,4.00,106.56,13.00,1385.22
3246.00,2.00,140.49,10.00,1404.94
3247.00,4.00,72.68,13.00,944.83
3248.00,1.00,315.89,17.00,5370.17
3250.00,1.00,409.01,16.00,6544.18
3251.00,3.00,929.31,16.00,14868.99
3255.00,4.00,129.72,11.00,1426.96
3258.00,2.00,196.59,11.00,2162.44
3259.00,1.00,326.17,13.00,4240.19
3261.00,4.00,34.82,18.00,626.83
3262.00,4.00,63.20,15.00,948.04
3263.00,1.00,391.28,18.00,7043.07
3264.00,4.00,16.38,15.00,245.64
3266.00,4.00,14.05,17.00,238.77
3268.00,3.00,428.58,13.00,5571.60
3269.00,4.00,187.33,16.00,2997.34
3270.00,2.00,145.29,10.00,1452.86
3271.00,1.00,204.11,14.00,2857.59
3275.00,4.00,160.99,17.00,2736.83
3277.00,1.00,279.38,12.00,3352.57
3279.00,4.00,125.45,10.00,1254.45
3285.00,1.00,314.51,15.00,4717.62
3287.00,2.00,99.43,13.00,1292.58
3288.00,2.00,23.23,18.00,418.18
3289.00,2.00,33.41,15.00,501.18
3291.00,3.00,972.50,15.00,14587.43
3293.00,1.00,81.91,14.00,1146.77
3298.00,4.00,196.88,11.00,2165.71
3301.00,2.00,161.89,16.00,2590.23
3302.00,4.00,85.12,10.00,851.20
3303.00,1.00,368.90,18.00,6640.28
3309.00,1.00,238.30,11.00,2621.33
3310.00,2.00,111.54,13.00,1449.98
3311.00,3.00,529.08,12.00,6348.94
3313.00,1.00,63.13,15.00,946.90
3316.00,3.00,368.80,15.00,5532.07
3318.00,2.00,154.41,14.00,2161.79
3323.00,3.00,285.47,18.00,5138.40
3325.00,3.00,158.50,14.00,2219.01
3326.00,2.00,168.56,11.00,1854.11
3327.00,3.00,213.35,17.00,3626.89
3330.00,4.00,144.73,14.00,2026.21
3331.00,1.00,384.97,17.00,6544.42
3333.00,2.00,164.55,16.00,2632.86
3334.00,4.00,135.22,12.00,1622.68
3335.00,3.00,807.23,12.00,9686.73
3338.00,2.00,107.55,14.00,1505.66
3341.00,3.00,839.42,17.00,14270.14
3343.00,4.00,62.14,13.00,807.84
3345.00,2.00,194.25,16.00,3108.05
3348.00,3.00,129.54,13.00,1684.06
3349.00,4.00,145.68,13.00,1893.83
3350.00,3.00,681.96,19.00,12957.22
3351.00,4.00,250.71,12.00,3008.51
3353.00,1.00,433.60,10.00,4335.97
3354.00,3.00,593.56,16.00,9496.97
3355.00,1.00,138.79,19.00,2637.03
3360.00,3.00,242.68,14.00,3397.56
3361.00,2.00,166.28,13.00,2161.70
3365.00,4.00,159.97,10.00,1599.65
3366.00,2.00,157.45,15.00,2361.75
3367.00,1.00,251.30,17.00,4272.09
3370.00,1.00,100.89,18.00,1816.11
3372.00,1.00,246.67,13.00,3206.65
3374.00,3.00,769.19,17.00,13076.23
3376.00,1.00,224.66,19.00,4268.54
3377.00,2.00,50.74,12.00,608.84
3380.00,2.00,96.22,15.00,1443.28
3381.00,1.00,281.72,11.00,3098.89
3383.00,3.00,696.62,16.00,11145.85
3384.00,3.00,867.28,14.00,12141.99
3389.00,1.00,317.77,19.00,6037.65
3392.00,1.00,90.33,13.00,1174.35
3394.00,4.00,217.54,11.00,2392.96
3395.00,1.00,404.67,16.00,6474.75
3396.00,3.00,733.69,10.00,7336.94
3397.00,4.00,181.02,15.00,2715.32
3398.00,1.00,252.46,10.00,2524.61
3401.00,4.00,154.72,14.00,2166.09
3403.00,4.00,179.17,10.00,1791.67
3404.00,4.00,166.13,17.00,2824.23
3406.00,3.00,288.36,16.00,4613.74
3407.00,2.00,20.67,14.00,289.37
3408.00,4.00,80.04,10.00,800.37
3409.00,2.00,111.75,13.00,1452.75
3411.00,4.00,140.06,10.00,1400.61
3412.00,3.00,982.58,12.00,11791.00
3413.00,2.00,83.05,17.00,1411.83
3414.00,4.00,141.13,14.00,1975.86
3416.00,3.00,143.16,19.00,2720.08
3418.00,2.00,122.72,15.00,1840.84
3419.00,4.00,230.60,13.00,2997.86
3420.00,3.00,234.88,17.00,3992.90
3422.00,3.00,328.28,14.00,4595.90
3425.00,3.00,217.31,17.00,3694.21
3427.00,2.00,41.04,13.00,533.50
3428.00,1.00,493.64,12.00,5923.64
3429.00,2.00,75.55,16.00,1208.86
3431.00,3.00,279.17,18.00,5025.13
3433.00,1.00,78.82,17.00,1339.93
3435.00,4.00,288.83,19.00,5487.86
3437.00,1.00,252.54,17.00,4293.23
3440.00,1.00,236.27,12.00,2835.20
3442.00,1.00,143.08,16.00,2289.23
3445.00,2.00,52.34,13.00,680.40
3446.00,2.00,144.04,14.00,2016.55
3447.00,3.00,608.57,11.00,6694.22
3449.00,4.00,44.07,16.00,705.09
3450.00,4.00,237.84,15.00,3567.65
3451.00,4.00,205.32,16.00,3285.12
3452.00,1.00,101.75,13.00,1322.81
3453.00,4.00,211.50,12.00,2537.98
3454.00,4.00,138.05,18.00,2484.88
3455.00,3.00,950.49,18.00,17108.75
3456.00,4.00,51.07,14.00,714.94
3461.00,4.00,289.03,11.00,3179.37
3462.00,1.00,455.67,12.00,5468.02
3465.00,4.00,298.73,17.00,5078.33
3466.00,2.00,65.48,16.00,1047.67
3467.00,3.00,493.10,17.00,8382.69
3468.00,2.00,113.63,15.00,1704.49
3470.00,1.00,56.87,10.00,568.69
3472.00,3.00,353.74,14.00,4952.40
3473.00,2.00,99.85,14.00,1397.87
3474.00,4.00,59.62,14.00,834.68
3475.00,1.00,442.96,14.00,6201.50
3476.00,3.00,734.42,18.00,13219.56
3477.00,3.00,176.68,15.00,2650.21
3478.00,3.00,685.08,19.00,13016.58
3479.00,4.00,199.56,13.00,2594.28
3480.00,2.00,192.12,12.00,2305.44
3481.00,2.00,20.54,19.00,390.33
3482.00,3.00,323.14,19.00,6139.64
3485.00,2.00,149.71,10.00,1497.06
3487.00,2.00,36.47,12.00,437.60
3491.00,3.00,829.27,10.00,8292.73
3493.00,2.00,104.36,12.00,1252.29
3496.00,1.00,490.10,10.00,4900.97
3503.00,1.00,176.29,14.00,2468.00
3504.00,1.00,487.50,17.00,8287.56
3505.00,1.00,119.01,11.00,1309.16
3506.00,2.00,152.00,16.00,2431.98
3508.00,1.00,318.28,11.00,3501.10
3509.00,1.00,462.17,10.00,4621.74
3511.00,2.00,53.39,15.00,800.92
3513.00,1.00,370.67,18.00,6672.07
3515.00,4.00,102.60,15.00,1539.03
3518.00,1.00,465.48,10.00,4654.85
3519.00,4.00,142.62,15.00,2139.33
3520.00,3.00,861.57,10.00,8615.74
3521.00,3.00,507.09,19.00,9634.73
3522.00,1.00,240.98,13.00,3132.68
3523.00,4.00,55.46,11.00,610.07
3525.00,3.00,583.68,13.00,7587.78
3529.00,4.00,207.21,13.00,2693.77
3530.00,2.00,134.33,13.00,1746.27
3532.00,4.00,15.23,12.00,182.75
3535.00,4.00,166.99,18.00,3005.77
3536.00,3.00,391.51,11.00,4306.57
3537.00,1.00,111.31,11.00,1224.44
3538.00,1.00,449.40,15.00,6741.05
3541.00,2.00,125.45,17.00,2132.71
3542.00,2.00,141.35,17.00,2403.03
3544.00,2.00,138.65,19.00,2634.31
3546.00,1.00,281.14,17.00,4779.30
3547.00,1.00,411.37,18.00,7404.67
3548.00,4.00,118.36,15.00,1775.38
3550.00,4.00,37.75,10.00,377.50
3552.00,1.00,90.97,10.00,909.66
3554.00,2.00,94.38,19.00,1793.13
3555.00,4.00,127.63,14.00,1786.81
3557.00,1.00,80.19,19.00,1523.65
3559.00,2.00,158.97,16.00,2543.45
3560.00,2.00,169.08,15.00,2536.17
3563.00,4.00,200.28,17.00,3404.80
3564.00,4.00,265.74,10.00,2657.38
3566.00,4.00,167.19,11.00,1839.09
3570.00,4.00,89.58,19.00,1702.01
3572.00,2.00,89.80,14.00,1257.17
3573.00,4.00,93.19,17.00,1584.25
3574.00,1.00,170.86,17.00,2904.63
3575.00,3.00,874.96,13.00,11374.44
3578.00,3.00,255.54,18.00,4599.68
3580.00,1.00,77.69,13.00,1010.03
3585.00,1.00,258.60,16.00,4137.54
3588.00,4.00,231.21,17.00,3930.60
3591.00,1.00,431.31,15.00,6469.65
3594.00,1.00,458.26,12.00,5499.11
3596.00,3.00,588.56,17.00,10005.47
3600.00,1.00,344.92,10.00,3449.22
3601.00,1.00,238.26,19.00,4527.00
3602.00,4.00,217.10,19.00,4124.98
3603.00,1.00,437.55,15.00,6563.32
3604.00,4.00,54.86,17.00,932.60
3608.00,4.00,82.46,16.00,1319.39
3610.00,4.00,264.47,16.00,4231.55
3615.00,4.00,77.59,18.00,1396.54
3616.00,3.00,955.34,18.00,17196.15
3617.00,3.00,962.49,19.00,18287.40
3620.00,1.00,122.50,11.00,1347.45
3622.00,2.00,52.40,12.00,628.80
3624.00,4.00,256.04,19.00,4864.78
3625.00,4.00,15.92,11.00,175.08
3626.00,2.00,128.81,15.00,1932.12
3627.00,2.00,69.86,16.00,1117.83
3629.00,4.00,92.20,11.00,1014.24
3630.00,4.00,209.16,11.00,2300.75
3631.00,4.00,205.52,10.00,2055.24
3635.00,4.00,93.87,13.00,1220.26
3636.00,4.00,244.60,15.00,3669.05
3638.00,1.00,255.66,12.00,3067.93
3640.00,3.00,643.83,19.00,12232.84
3643.00,1.00,173.95,10.00,1739.51
3644.00,4.00,86.86,13.00,1129.18
3647.00,2.00,99.22,10.00,992.22
3648.00,1.00,91.01,14.00,1274.17
3649.00,1.00,373.37,11.00,4107.09
3650.00,1.00,146.18,14.00,2046.54
3652.00,3.00,471.48,16.00,7543.72
3653.00,2.00,61.00,17.00,1037.00
3656.00,2.00,100.80,17.00,1713.67
3657.00,1.00,291.73,11.00,3208.99
3658.00,4.00,69.03,12.00,828.30
3660.00,3.00,892.38,19.00,16955.21
3662.00,2.00,94.18,11.00,1035.95
3663.00,2.00,26.41,19.00,501.79
3666.00,4.00,172.06,11.00,1892.70
3667.00,3.00,736.33,14.00,10308.59
3672.00,2.00,44.47,11.00,489.15
3675.00,3.00,154.07,14.00,2156.92
3677.00,4.00,51.67,12.00,620.03
3678.00,2.00,147.79,19.00,2807.97
3681.00,1.00,54.16,11.00,595.75
3683.00,3.00,258.57,15.00,3878.62
3684.00,2.00,129.12,12.00,1549.43
3685.00,4.00,107.71,10.00,1077.07
3686.00,2.00,125.39,16.00,2006.20
3692.00,4.00,200.90,10.00,2009.02
3694.00,4.00,13.50,11.00,148.50
3696.00,3.00,645.18,17.00,10968.12
3698.00,1.00,315.26,18.00,5674.71
3700.00,1.00,308.03,12.00,3696.37
3701.00,3.00,935.11,16.00,14961.77
3702.00,2.00,169.11,14.00,2367.51
3703.00,4.00,103.66,16.00,1658.62
3707.00,1.00,384.82,15.00,5772.33
3709.00,1.00,80.51,14.00,1127.12
3711.00,2.00,165.07,19.00,3136.42
3716.00,2.00,172.14,11.00,1893.55
3719.00,4.00,266.17,13.00,3460.23
3720.00,2.00,109.23,17.00,1856.89
3721.00,3.00,381.93,17.00,6492.74
3722.00,3.00,778.30,18.00,14009.39
3729.00,3.00,420.37,13.00,5464.83
